INFO:ssgetpy.query:Found 2904 entries
INFO:ssgetpy.query:Downloading LAW/arabic-2005 to /home/jb2695/.ssgetpy/MM/LAW/arabic-2005
INFO:ssgetpy.query:Downloading LAW/sk-2005 to /home/jb2695/.ssgetpy/MM/LAW/sk-2005
INFO:ssgetpy.query:Downloading LAW/uk-2005 to /home/jb2695/.ssgetpy/MM/LAW/uk-2005
INFO:ssgetpy.query:Downloading DIMACS10/caidaRouterLevel to /home/jb2695/.ssgetpy/MM/DIMACS10/caidaRouterLevel
INFO:ssgetpy.query:Downloading DIMACS10/chesapeake to /home/jb2695/.ssgetpy/MM/DIMACS10/chesapeake
INFO:ssgetpy.query:Downloading DIMACS10/road_central to /home/jb2695/.ssgetpy/MM/DIMACS10/road_central
INFO:ssgetpy.query:Downloading DIMACS10/road_usa to /home/jb2695/.ssgetpy/MM/DIMACS10/road_usa
INFO:ssgetpy.query:Downloading DIMACS10/citationCiteseer to /home/jb2695/.ssgetpy/MM/DIMACS10/citationCiteseer
INFO:ssgetpy.query:Downloading DIMACS10/coAuthorsCiteseer to /home/jb2695/.ssgetpy/MM/DIMACS10/coAuthorsCiteseer
INFO:ssgetpy.query:Downloading DIMACS10/coAuthorsDBLP to /home/jb2695/.ssgetpy/MM/DIMACS10/coAuthorsDBLP
INFO:ssgetpy.query:Downloading DIMACS10/coPapersCiteseer to /home/jb2695/.ssgetpy/MM/DIMACS10/coPapersCiteseer
INFO:ssgetpy.query:Downloading DIMACS10/coPapersDBLP to /home/jb2695/.ssgetpy/MM/DIMACS10/coPapersDBLP
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n10 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n10
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n11 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n11
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n12 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n12
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n13 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n13
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n14 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n14
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n15 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n15
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n16 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n16
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n17 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n17
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n18 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n18
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n19 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n19
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n20 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n20
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n21 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n21
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n22 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n22
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n23 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n23
INFO:ssgetpy.query:Downloading DIMACS10/delaunay_n24 to /home/jb2695/.ssgetpy/MM/DIMACS10/delaunay_n24
INFO:ssgetpy.query:Downloading DIMACS10/hugebubbles-00000 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugebubbles-00000
INFO:ssgetpy.query:Downloading DIMACS10/hugebubbles-00010 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugebubbles-00010
INFO:ssgetpy.query:Downloading DIMACS10/hugebubbles-00020 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugebubbles-00020
INFO:ssgetpy.query:Downloading DIMACS10/hugetrace-00000 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetrace-00000
INFO:ssgetpy.query:Downloading DIMACS10/hugetrace-00010 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetrace-00010
INFO:ssgetpy.query:Downloading DIMACS10/hugetrace-00020 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetrace-00020
INFO:ssgetpy.query:Downloading DIMACS10/hugetric-00000 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetric-00000
INFO:ssgetpy.query:Downloading DIMACS10/hugetric-00010 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetric-00010
INFO:ssgetpy.query:Downloading DIMACS10/hugetric-00020 to /home/jb2695/.ssgetpy/MM/DIMACS10/hugetric-00020
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn16 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn16
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn17 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn17
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn18 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn18
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn19 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn19
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn20 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn20
INFO:ssgetpy.query:Downloading DIMACS10/kron_g500-logn21 to /home/jb2695/.ssgetpy/MM/DIMACS10/kron_g500-logn21
INFO:ssgetpy.query:Downloading DIMACS10/adaptive to /home/jb2695/.ssgetpy/MM/DIMACS10/adaptive
INFO:ssgetpy.query:Downloading DIMACS10/channel-500x100x100-b050 to /home/jb2695/.ssgetpy/MM/DIMACS10/channel-500x100x100-b050
INFO:ssgetpy.query:Downloading DIMACS10/packing-500x100x100-b050 to /home/jb2695/.ssgetpy/MM/DIMACS10/packing-500x100x100-b050
INFO:ssgetpy.query:Downloading DIMACS10/venturiLevel3 to /home/jb2695/.ssgetpy/MM/DIMACS10/venturiLevel3
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_15_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_15_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_16_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_16_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_17_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_17_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_18_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_18_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_19_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_19_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_20_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_20_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_21_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_21_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_22_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_22_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_23_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_23_s0
INFO:ssgetpy.query:Downloading DIMACS10/rgg_n_2_24_s0 to /home/jb2695/.ssgetpy/MM/DIMACS10/rgg_n_2_24_s0
INFO:ssgetpy.query:Downloading DIMACS10/asia_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/asia_osm
INFO:ssgetpy.query:Downloading DIMACS10/belgium_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/belgium_osm
INFO:ssgetpy.query:Downloading DIMACS10/europe_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/europe_osm
INFO:ssgetpy.query:Downloading DIMACS10/germany_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/germany_osm
INFO:ssgetpy.query:Downloading DIMACS10/great-britain_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/great-britain_osm
INFO:ssgetpy.query:Downloading DIMACS10/italy_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/italy_osm
INFO:ssgetpy.query:Downloading DIMACS10/luxembourg_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/luxembourg_osm
INFO:ssgetpy.query:Downloading DIMACS10/netherlands_osm to /home/jb2695/.ssgetpy/MM/DIMACS10/netherlands_osm
INFO:ssgetpy.query:Downloading DIMACS10/144 to /home/jb2695/.ssgetpy/MM/DIMACS10/144
INFO:ssgetpy.query:Downloading DIMACS10/598a to /home/jb2695/.ssgetpy/MM/DIMACS10/598a
INFO:ssgetpy.query:Downloading DIMACS10/auto to /home/jb2695/.ssgetpy/MM/DIMACS10/auto
INFO:ssgetpy.query:Downloading DIMACS10/cs4 to /home/jb2695/.ssgetpy/MM/DIMACS10/cs4
INFO:ssgetpy.query:Downloading DIMACS10/cti to /home/jb2695/.ssgetpy/MM/DIMACS10/cti
INFO:ssgetpy.query:Downloading DIMACS10/data to /home/jb2695/.ssgetpy/MM/DIMACS10/data
INFO:ssgetpy.query:Downloading DIMACS10/fe_4elt2 to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_4elt2
INFO:ssgetpy.query:Downloading DIMACS10/fe_body to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_body
INFO:ssgetpy.query:Downloading DIMACS10/fe_ocean to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_ocean
INFO:ssgetpy.query:Downloading DIMACS10/fe_rotor to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_rotor
INFO:ssgetpy.query:Downloading DIMACS10/fe_sphere to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_sphere
INFO:ssgetpy.query:Downloading DIMACS10/fe_tooth to /home/jb2695/.ssgetpy/MM/DIMACS10/fe_tooth
INFO:ssgetpy.query:Downloading DIMACS10/m14b to /home/jb2695/.ssgetpy/MM/DIMACS10/m14b
INFO:ssgetpy.query:Downloading DIMACS10/t60k to /home/jb2695/.ssgetpy/MM/DIMACS10/t60k
INFO:ssgetpy.query:Downloading DIMACS10/uk to /home/jb2695/.ssgetpy/MM/DIMACS10/uk
INFO:ssgetpy.query:Downloading DIMACS10/wing to /home/jb2695/.ssgetpy/MM/DIMACS10/wing
INFO:ssgetpy.query:Downloading DIMACS10/wing_nodal to /home/jb2695/.ssgetpy/MM/DIMACS10/wing_nodal
INFO:ssgetpy.query:Downloading IPSO/HTC_336_4438 to /home/jb2695/.ssgetpy/MM/IPSO/HTC_336_4438
INFO:ssgetpy.query:Downloading IPSO/HTC_336_9129 to /home/jb2695/.ssgetpy/MM/IPSO/HTC_336_9129
INFO:ssgetpy.query:Downloading IPSO/OPF_10000 to /home/jb2695/.ssgetpy/MM/IPSO/OPF_10000
INFO:ssgetpy.query:Downloading IPSO/OPF_3754 to /home/jb2695/.ssgetpy/MM/IPSO/OPF_3754
INFO:ssgetpy.query:Downloading IPSO/OPF_6000 to /home/jb2695/.ssgetpy/MM/IPSO/OPF_6000
INFO:ssgetpy.query:Downloading IPSO/TSC_OPF_1047 to /home/jb2695/.ssgetpy/MM/IPSO/TSC_OPF_1047
INFO:ssgetpy.query:Downloading IPSO/TSC_OPF_300 to /home/jb2695/.ssgetpy/MM/IPSO/TSC_OPF_300
INFO:ssgetpy.query:Downloading Janna/Serena to /home/jb2695/.ssgetpy/MM/Janna/Serena
INFO:ssgetpy.query:Downloading Janna/Emilia_923 to /home/jb2695/.ssgetpy/MM/Janna/Emilia_923
INFO:ssgetpy.query:Downloading Janna/Fault_639 to /home/jb2695/.ssgetpy/MM/Janna/Fault_639
INFO:ssgetpy.query:Downloading Janna/Flan_1565 to /home/jb2695/.ssgetpy/MM/Janna/Flan_1565
INFO:ssgetpy.query:Downloading Janna/Geo_1438 to /home/jb2695/.ssgetpy/MM/Janna/Geo_1438
INFO:ssgetpy.query:Downloading Janna/Hook_1498 to /home/jb2695/.ssgetpy/MM/Janna/Hook_1498
INFO:ssgetpy.query:Downloading Janna/StocF-1465 to /home/jb2695/.ssgetpy/MM/Janna/StocF-1465
INFO:ssgetpy.query:Downloading Janna/Cube_Coup_dt0 to /home/jb2695/.ssgetpy/MM/Janna/Cube_Coup_dt0
INFO:ssgetpy.query:Downloading Janna/Cube_Coup_dt6 to /home/jb2695/.ssgetpy/MM/Janna/Cube_Coup_dt6
INFO:ssgetpy.query:Downloading Janna/Long_Coup_dt0 to /home/jb2695/.ssgetpy/MM/Janna/Long_Coup_dt0
INFO:ssgetpy.query:Downloading Janna/Long_Coup_dt6 to /home/jb2695/.ssgetpy/MM/Janna/Long_Coup_dt6
INFO:ssgetpy.query:Downloading Schulthess/N_biocarta to /home/jb2695/.ssgetpy/MM/Schulthess/N_biocarta
INFO:ssgetpy.query:Downloading Schulthess/N_pid to /home/jb2695/.ssgetpy/MM/Schulthess/N_pid
INFO:ssgetpy.query:Downloading Schulthess/N_reactome to /home/jb2695/.ssgetpy/MM/Schulthess/N_reactome
INFO:ssgetpy.query:Downloading Chevron/Chevron1 to /home/jb2695/.ssgetpy/MM/Chevron/Chevron1
INFO:ssgetpy.query:Downloading Chevron/Chevron2 to /home/jb2695/.ssgetpy/MM/Chevron/Chevron2
INFO:ssgetpy.query:Downloading Chevron/Chevron3 to /home/jb2695/.ssgetpy/MM/Chevron/Chevron3
INFO:ssgetpy.query:Downloading Chevron/Chevron4 to /home/jb2695/.ssgetpy/MM/Chevron/Chevron4
INFO:ssgetpy.query:Downloading CPM/cz148 to /home/jb2695/.ssgetpy/MM/CPM/cz148
INFO:ssgetpy.query:Downloading CPM/cz308 to /home/jb2695/.ssgetpy/MM/CPM/cz308
INFO:ssgetpy.query:Downloading CPM/cz628 to /home/jb2695/.ssgetpy/MM/CPM/cz628
INFO:ssgetpy.query:Downloading CPM/cz1268 to /home/jb2695/.ssgetpy/MM/CPM/cz1268
INFO:ssgetpy.query:Downloading CPM/cz2548 to /home/jb2695/.ssgetpy/MM/CPM/cz2548
INFO:ssgetpy.query:Downloading CPM/cz5108 to /home/jb2695/.ssgetpy/MM/CPM/cz5108
INFO:ssgetpy.query:Downloading CPM/cz10228 to /home/jb2695/.ssgetpy/MM/CPM/cz10228
INFO:ssgetpy.query:Downloading CPM/cz20468 to /home/jb2695/.ssgetpy/MM/CPM/cz20468
INFO:ssgetpy.query:Downloading CPM/cz40948 to /home/jb2695/.ssgetpy/MM/CPM/cz40948
INFO:ssgetpy.query:Downloading Davis/FX_March2010 to /home/jb2695/.ssgetpy/MM/Davis/FX_March2010
INFO:ssgetpy.query:Downloading Bodendiek/CurlCurl_0 to /home/jb2695/.ssgetpy/MM/Bodendiek/CurlCurl_0
INFO:ssgetpy.query:Downloading Bodendiek/CurlCurl_1 to /home/jb2695/.ssgetpy/MM/Bodendiek/CurlCurl_1
INFO:ssgetpy.query:Downloading Bodendiek/CurlCurl_2 to /home/jb2695/.ssgetpy/MM/Bodendiek/CurlCurl_2
INFO:ssgetpy.query:Downloading Bodendiek/CurlCurl_3 to /home/jb2695/.ssgetpy/MM/Bodendiek/CurlCurl_3
INFO:ssgetpy.query:Downloading Bodendiek/CurlCurl_4 to /home/jb2695/.ssgetpy/MM/Bodendiek/CurlCurl_4
INFO:ssgetpy.query:Downloading DIMACS10/G_n_pin_pout to /home/jb2695/.ssgetpy/MM/DIMACS10/G_n_pin_pout
INFO:ssgetpy.query:Downloading DIMACS10/preferentialAttachment to /home/jb2695/.ssgetpy/MM/DIMACS10/preferentialAttachment
INFO:ssgetpy.query:Downloading DIMACS10/smallworld to /home/jb2695/.ssgetpy/MM/DIMACS10/smallworld
INFO:ssgetpy.query:Downloading DIMACS10/333SP to /home/jb2695/.ssgetpy/MM/DIMACS10/333SP
INFO:ssgetpy.query:Downloading DIMACS10/AS365 to /home/jb2695/.ssgetpy/MM/DIMACS10/AS365
INFO:ssgetpy.query:Downloading DIMACS10/M6 to /home/jb2695/.ssgetpy/MM/DIMACS10/M6
INFO:ssgetpy.query:Downloading DIMACS10/NACA0015 to /home/jb2695/.ssgetpy/MM/DIMACS10/NACA0015
INFO:ssgetpy.query:Downloading DIMACS10/NLR to /home/jb2695/.ssgetpy/MM/DIMACS10/NLR
INFO:ssgetpy.query:Downloading DIMACS10/ak2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ak2010
INFO:ssgetpy.query:Downloading DIMACS10/al2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/al2010
INFO:ssgetpy.query:Downloading DIMACS10/ar2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ar2010
INFO:ssgetpy.query:Downloading DIMACS10/az2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/az2010
INFO:ssgetpy.query:Downloading DIMACS10/ca2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ca2010
INFO:ssgetpy.query:Downloading DIMACS10/co2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/co2010
INFO:ssgetpy.query:Downloading DIMACS10/ct2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ct2010
INFO:ssgetpy.query:Downloading DIMACS10/de2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/de2010
INFO:ssgetpy.query:Downloading DIMACS10/fl2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/fl2010
INFO:ssgetpy.query:Downloading DIMACS10/ga2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ga2010
INFO:ssgetpy.query:Downloading DIMACS10/hi2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/hi2010
INFO:ssgetpy.query:Downloading DIMACS10/ia2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ia2010
INFO:ssgetpy.query:Downloading DIMACS10/id2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/id2010
INFO:ssgetpy.query:Downloading DIMACS10/il2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/il2010
INFO:ssgetpy.query:Downloading DIMACS10/in2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/in2010
INFO:ssgetpy.query:Downloading DIMACS10/ks2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ks2010
INFO:ssgetpy.query:Downloading DIMACS10/ky2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ky2010
INFO:ssgetpy.query:Downloading DIMACS10/la2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/la2010
INFO:ssgetpy.query:Downloading DIMACS10/ma2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ma2010
INFO:ssgetpy.query:Downloading DIMACS10/md2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/md2010
INFO:ssgetpy.query:Downloading DIMACS10/me2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/me2010
INFO:ssgetpy.query:Downloading DIMACS10/mi2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/mi2010
INFO:ssgetpy.query:Downloading DIMACS10/mn2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/mn2010
INFO:ssgetpy.query:Downloading DIMACS10/mo2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/mo2010
INFO:ssgetpy.query:Downloading DIMACS10/ms2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ms2010
INFO:ssgetpy.query:Downloading DIMACS10/mt2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/mt2010
INFO:ssgetpy.query:Downloading DIMACS10/nc2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nc2010
INFO:ssgetpy.query:Downloading DIMACS10/nd2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nd2010
INFO:ssgetpy.query:Downloading DIMACS10/ne2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ne2010
INFO:ssgetpy.query:Downloading DIMACS10/nh2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nh2010
INFO:ssgetpy.query:Downloading DIMACS10/nj2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nj2010
INFO:ssgetpy.query:Downloading DIMACS10/nm2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nm2010
INFO:ssgetpy.query:Downloading DIMACS10/nv2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/nv2010
INFO:ssgetpy.query:Downloading DIMACS10/ny2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ny2010
INFO:ssgetpy.query:Downloading DIMACS10/oh2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/oh2010
INFO:ssgetpy.query:Downloading DIMACS10/ok2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ok2010
INFO:ssgetpy.query:Downloading DIMACS10/or2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/or2010
INFO:ssgetpy.query:Downloading DIMACS10/pa2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/pa2010
INFO:ssgetpy.query:Downloading DIMACS10/ri2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ri2010
INFO:ssgetpy.query:Downloading DIMACS10/sc2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/sc2010
INFO:ssgetpy.query:Downloading DIMACS10/sd2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/sd2010
INFO:ssgetpy.query:Downloading DIMACS10/tn2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/tn2010
INFO:ssgetpy.query:Downloading DIMACS10/tx2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/tx2010
INFO:ssgetpy.query:Downloading DIMACS10/ut2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/ut2010
INFO:ssgetpy.query:Downloading DIMACS10/va2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/va2010
INFO:ssgetpy.query:Downloading DIMACS10/vt2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/vt2010
INFO:ssgetpy.query:Downloading DIMACS10/wa2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/wa2010
INFO:ssgetpy.query:Downloading DIMACS10/wi2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/wi2010
INFO:ssgetpy.query:Downloading DIMACS10/wv2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/wv2010
INFO:ssgetpy.query:Downloading DIMACS10/wy2010 to /home/jb2695/.ssgetpy/MM/DIMACS10/wy2010
INFO:ssgetpy.query:Downloading DIMACS10/vsp_barth5_1Ksep_50in_5Kout to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_barth5_1Ksep_50in_5Kout
INFO:ssgetpy.query:Downloading DIMACS10/vsp_bcsstk30_500sep_10in_1Kout to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout
INFO:ssgetpy.query:Downloading DIMACS10/vsp_befref_fxm_2_4_air02 to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_befref_fxm_2_4_air02
INFO:ssgetpy.query:Downloading DIMACS10/vsp_bump2_e18_aa01_model1_crew1 to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_bump2_e18_aa01_model1_crew1
INFO:ssgetpy.query:Downloading DIMACS10/vsp_c-30_data_data to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_c-30_data_data
INFO:ssgetpy.query:Downloading DIMACS10/vsp_c-60_data_cti_cs4 to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_c-60_data_cti_cs4
INFO:ssgetpy.query:Downloading DIMACS10/vsp_data_and_seymourl to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_data_and_seymourl
INFO:ssgetpy.query:Downloading DIMACS10/vsp_finan512_scagr7-2c_rlfddd to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_finan512_scagr7-2c_rlfddd
INFO:ssgetpy.query:Downloading DIMACS10/vsp_mod2_pgp2_slptsk to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_mod2_pgp2_slptsk
INFO:ssgetpy.query:Downloading DIMACS10/vsp_model1_crew1_cr42_south31 to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_model1_crew1_cr42_south31
INFO:ssgetpy.query:Downloading DIMACS10/vsp_msc10848_300sep_100in_1Kout to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_msc10848_300sep_100in_1Kout
INFO:ssgetpy.query:Downloading DIMACS10/vsp_p0291_seymourl_iiasa to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_p0291_seymourl_iiasa
INFO:ssgetpy.query:Downloading DIMACS10/vsp_sctap1-2b_and_seymourl to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_sctap1-2b_and_seymourl
INFO:ssgetpy.query:Downloading DIMACS10/vsp_south31_slptsk to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_south31_slptsk
INFO:ssgetpy.query:Downloading DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd to /home/jb2695/.ssgetpy/MM/DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd
INFO:ssgetpy.query:Downloading Janna/CoupCons3D to /home/jb2695/.ssgetpy/MM/Janna/CoupCons3D
INFO:ssgetpy.query:Downloading Janna/ML_Laplace to /home/jb2695/.ssgetpy/MM/Janna/ML_Laplace
INFO:ssgetpy.query:Downloading Janna/Transport to /home/jb2695/.ssgetpy/MM/Janna/Transport
INFO:ssgetpy.query:Downloading Janna/ML_Geer to /home/jb2695/.ssgetpy/MM/Janna/ML_Geer
INFO:ssgetpy.query:Downloading ANSYS/Delor64K to /home/jb2695/.ssgetpy/MM/ANSYS/Delor64K
INFO:ssgetpy.query:Downloading ANSYS/Delor295K to /home/jb2695/.ssgetpy/MM/ANSYS/Delor295K
INFO:ssgetpy.query:Downloading ANSYS/Delor338K to /home/jb2695/.ssgetpy/MM/ANSYS/Delor338K
INFO:ssgetpy.query:Downloading Sorensen/Linux_call_graph to /home/jb2695/.ssgetpy/MM/Sorensen/Linux_call_graph
INFO:ssgetpy.query:Downloading LeGresley/LeGresley_2508 to /home/jb2695/.ssgetpy/MM/LeGresley/LeGresley_2508
INFO:ssgetpy.query:Downloading LeGresley/LeGresley_4908 to /home/jb2695/.ssgetpy/MM/LeGresley/LeGresley_4908
INFO:ssgetpy.query:Downloading LeGresley/LeGresley_87936 to /home/jb2695/.ssgetpy/MM/LeGresley/LeGresley_87936
INFO:ssgetpy.query:Downloading Brogan/specular to /home/jb2695/.ssgetpy/MM/Brogan/specular
INFO:ssgetpy.query:Downloading Janna/Bump_2911 to /home/jb2695/.ssgetpy/MM/Janna/Bump_2911
INFO:ssgetpy.query:Downloading Janna/Queen_4147 to /home/jb2695/.ssgetpy/MM/Janna/Queen_4147
INFO:ssgetpy.query:Downloading Janna/PFlow_742 to /home/jb2695/.ssgetpy/MM/Janna/PFlow_742
INFO:ssgetpy.query:Downloading Freescale/Freescale2 to /home/jb2695/.ssgetpy/MM/Freescale/Freescale2
INFO:ssgetpy.query:Downloading Moqri/MISKnowledgeMap to /home/jb2695/.ssgetpy/MM/Moqri/MISKnowledgeMap
INFO:ssgetpy.query:Downloading Mazaheri/bundle_adj to /home/jb2695/.ssgetpy/MM/Mazaheri/bundle_adj
INFO:ssgetpy.query:Downloading VDOL/dynamicSoaringProblem_1 to /home/jb2695/.ssgetpy/MM/VDOL/dynamicSoaringProblem_1
INFO:ssgetpy.query:Downloading VDOL/dynamicSoaringProblem_2 to /home/jb2695/.ssgetpy/MM/VDOL/dynamicSoaringProblem_2
